average_accuracy_vl,sd_accuracy_vl,average_tr_error_best_vl,network_topology,activation_hidden,weight_init,regularization,momentum,learning_rate
1.1216720381,0.0604545835,0.7761882466,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
1.1253493296,0.0353623411,0.6651522464,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
1.1255303963,0.0615394425,0.6958486925,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
1.1257830518,0.064926546,0.6902572471,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
1.1337194904,0.0323840604,0.678415342,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
1.1344178728,0.0607253146,0.7661348173,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
1.1367961124,0.0485240342,0.7071983836,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.85, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
2.2668689446,0.1333362101,3.3332002942,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0005}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
3.1257729959,0.5158410192,6.7898022845,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0005}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
3.4056510511,1.6117090926,7.2995152866,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0005}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
3.9616964983,3.0391661851,29.7153895108,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0005}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
4.258714606,1.1206057272,11.5967515386,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
4.6673447415,3.4426746229,29.6147766321,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
5.4307788994,3.5549449827,32.2561051921,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
7.0576955407,3.7016011601,54.4899356391,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
7.1527295961,5.4098049743,49.8223993565,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0005}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
8.2128274481,8.5794924118,91.2714294958,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1500, 'input_size': 10}",,,,,
8.4767875393,8.7007519896,150.4773533717,"{'layer_sizes': (38, 36, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 1, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1500, 'input_size': 10}",,,,,
