average_accuracy_vl,sd_accuracy_vl,average_tr_error_best_vl,network_topology,activation_hidden,weight_init,regularization,momentum,learning_rate
6.1846173431,2.4776228886,24.9961414558,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.188326414,2.4702505646,25.0072274092,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.191538804,2.1229188951,25.5785684531,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.09, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.1921091451,2.4627112214,25.0131662233,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.1945694102,2.4347879203,25.1511067738,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.1974897971,2.1689034808,25.476660241,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.2043245318,2.4383769652,25.0511080841,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.204438818,2.0973528752,25.5973730722,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.2164573625,2.3912602256,25.1585452764,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2201223233,2.4070993987,25.0698935864,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.2240673307,2.0584248835,25.5371599834,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2381682851,2.0296848724,25.6746020967,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.2412248492,2.3649608615,25.1249383985,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2428909137,1.9954485493,25.6577960731,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2501290023,2.3243145256,25.1143878666,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.09, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.2546302127,2.3146068692,25.2218173361,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.2574838817,1.9993551134,25.7410670761,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.2584473025,2.307779859,25.2938918106,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.2643411287,2.3189721468,25.1908670664,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2727163149,1.969189726,25.7723114139,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2786230822,2.2905713298,25.2529786736,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.2981137323,1.9697395549,25.6962857626,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.3054953033,2.2142885372,25.3359690691,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.3075039144,2.2103134023,25.358074066,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.3224754094,2.1817713574,25.3028740112,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.3345852809,2.1565087751,25.4198685444,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.340738166,2.1670259717,25.4440854699,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.3791895307,1.7840629299,26.1147267526,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.4038895889,1.7608932542,25.9983829371,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.07, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.4185357743,1.5151484446,26.0101175957,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.4626201187,1.9249041681,25.5213735391,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.09, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.4706980316,1.8841518583,25.8828689751,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.4786521718,1.6137046804,26.2316550049,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.4856771956,1.8880089969,26.0018331051,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.4973928954,1.7995372684,25.8825620357,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.5089791043,1.5540966642,26.3460857201,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.5208459923,1.6709441581,25.9208327334,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.5227195006,1.4320434679,26.5887394634,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.5608208235,1.708077506,26.2732046805,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.5688663109,1.7142229808,26.1849727871,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
6.5986907374,1.633233839,26.4626900601,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.06, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.626678629,1.2722321476,27.0598392975,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.05, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
6.6714015843,1.2003927226,26.9747128459,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
6.8713911369,2.4687665408,31.8131538125,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.2854711232,0.3458104197,30.9108658,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.2881350819,0.3279214952,30.9501264162,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.2992629724,0.3052211438,31.0415250949,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.3049893789,0.317368551,31.0881472775,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3077278197,0.3121382528,31.5830501037,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.308031523,0.319723331,31.1110773291,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3085869008,0.3039820405,31.1211537441,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.3092329981,0.303611862,31.3925362722,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3099199743,0.3045651906,31.1327793711,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.3099613474,0.3042071973,31.382091893,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3108158224,0.3179889489,31.2787614961,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.3114894844,0.3069946111,31.1441119001,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.001, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.3116008751,0.2826707109,31.1866068916,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.08, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3122168402,0.3060873667,31.3291048084,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.3129613679,0.3156242399,31.154318437,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3130729972,0.3107949282,31.1999096917,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.001, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
7.3132414065,0.3101368846,31.2006316688,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.001, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 1000, 'input_size': 10}",,,,,
7.3135834523,0.310429442,31.2000122006,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.001, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 1000, 'input_size': 10}",,,,,
7.3145339459,0.3098661741,31.1688825622,"{'layer_sizes': (40, 40, 40, 2), 'act_hidden': 'sigmoid', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.01, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 1000, 'input_size': 10}",,,,,
