average_accuracy_vl,sd_accuracy_vl,average_tr_error_best_vl,network_topology,activation_hidden,weight_init,regularization,momentum,learning_rate
1.0333998064208196e+20,2.066742107698138e+20,5.9460971626455545e+40,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
2.300919927517357e+20,4.601839854761038e+20,2.0022206646889877e+41,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.513250491646376e+20,3.484998778981696e+20,5.493888001051566e+40,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
2.5292678280211805e+20,4.878736782851174e+20,1.1774983315539577e+40,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.9365961100237957e+20,5.86420648917908e+20,1.5651562249476547e+40,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
3.231250201151575e+20,6.4625001303885e+20,3.723688289628366e+41,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
7.251152234910237e+20,1.4501961851859278e+21,7.911963556881889e+42,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.3961711639263083e+21,2.792342327489582e+21,5.435014035153126e+41,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.476523887062962e+21,2.9530477383697165e+21,3.9663824778156955e+41,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.1874139231686136e+21,4.374827846337227e+21,8.70513656898899e+41,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.586708513928284e+21,5.173417027856568e+21,5.461509764304284e+43,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
4.491045970805746e+21,7.726368148028833e+21,5.676498314983705e+42,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.5, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
5.164294383723175e+21,1.032855951805743e+22,9.47779237827204e+42,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.5, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
5.683378768276543e+21,1.1366757536553064e+22,4.860711554058043e+44,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
6.369300197515877e+21,1.2738600395031754e+22,3.3113201082324683e+44,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.2325070313295295e+22,2.4650140626543807e+22,1.2399282089331116e+45,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.8420787962436748e+22,3.684157589775553e+22,8.673778415854003e+44,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.3, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
4.564818607479631e+22,9.129626150679477e+22,3.1356880857214106e+46,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.1101406158147552e+23,2.220280851775195e+23,4.3796866809877396e+45,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.5, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
2.274401761467325e+23,4.5488034886631394e+23,2.8803744130675643e+47,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.565280728367961e+23,3.935383256789579e+23,1.6707242279045871e+47,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.6577445825370105e+23,5.315489164173038e+23,1.969472064644994e+46,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.8929467057675185e+23,5.780791345678885e+23,3.1606542472145083e+47,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.9968112663626965e+23,5.993622532718146e+23,1.3514669645899597e+48,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
3.2410857779514595e+23,6.482171555272533e+23,8.574302071819539e+47,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
8.753829299057234e+23,1.6561754323080822e+24,6.508581769928885e+48,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.6, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.3864818781156124e+24,2.772961885622584e+24,1.0703911505916668e+49,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.741560331932585e+24,3.483120663865152e+24,4.5641898086112457e+49,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
8.031842685144311e+24,1.575143002162606e+25,1.9001919837265407e+49,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.0467614261054444e+25,2.0934917657378355e+25,1.0160891751017511e+51,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.6, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.0487949147684886e+25,2.0975898295364653e+25,3.066934408339018e+49,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.057184465766809e+25,2.114368919098294e+25,3.1161968480821164e+49,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.2812446828727983e+25,2.5624893657455966e+25,2.4703062714293342e+51,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.508092655828413e+25,1.9875570056925846e+25,1.968543183769773e+50,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.835378527625562e+25,5.659202636783982e+25,2.234234418009164e+50,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
5.337539018939397e+25,1.0675078032590576e+26,3.6010008097172464e+51,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.3, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
6.728757306450173e+25,1.345659532580716e+26,1.3724692272793422e+51,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.057362594994518e+26,1.7309693886328037e+26,1.3011205800834172e+52,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.1746657779378148e+26,2.044483876607632e+26,1.7582485267354825e+52,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.4364883700697313e+26,2.5153729711571823e+26,4.678927938471529e+51,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.8069559752026907e+26,3.613906201412292e+26,1.1251038843059132e+53,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.113380421057238e+26,4.226760340404819e+26,7.062361867007616e+52,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.4084977359381414e+26,3.916159206812106e+26,1.3583321974299786e+53,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.5, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
3.974714887212608e+26,7.949304153968807e+26,5.4437675018428425e+53,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
5.694772903203431e+26,1.1388428246446372e+27,8.288511659610189e+53,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.3, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
9.151484176495476e+26,1.830296835299095e+27,3.1673203772770175e+54,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.12662123850476e+27,2.2532424769999749e+27,1.910040240021053e+55,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.2615427718576166e+27,2.022113769844368e+27,4.0834316501952776e+54,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.4, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.3701111131724169e+27,2.710571979510783e+27,2.585653880346453e+55,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.5, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.3856785550773414e+27,2.77135709629189e+27,3.0361252092847328e+54,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
1.411823904151674e+27,2.81453639812459e+27,3.1355328390780285e+54,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.5297094181178386e+27,3.059388448883297e+27,7.094002242232355e+53,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.7, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.830916632454067e+27,3.053021478500034e+27,4.0078442154327324e+54,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
1.5048782040073878e+28,3.009756408014776e+28,3.40791969940844e+57,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
2.777595811379381e+28,5.555190075490802e+28,1.1609795029702013e+58,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.1}}, 'batch_size': 32, 'epochs': 500, 'input_size': 10}",,,,,
2.7865206945156065e+28,5.573033406811363e+28,2.1649451228500637e+56,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
3.2266769476590825e+28,4.2489938781462994e+28,1.961759515336257e+57,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
5.212953201672155e+28,1.0405130001378687e+29,9.334277206314052e+57,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.8, 'ALPHA': 0.0, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
6.379334516981868e+28,7.72008401808031e+28,3.5820905237879004e+59,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.7, 'ALPHA': 0.6, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 1e-05}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
1.0434725168518986e+29,2.0869449981496704e+29,1.0097380929080255e+59,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.6, 'ALPHA': 0.8, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.01}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
2.348385760572304e+29,4.696771521144603e+29,8.29899543091388e+59,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.9, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 16, 'epochs': 500, 'input_size': 10}",,,,,
4.550936002151095e+29,8.855689103393313e+29,3.623899091023957e+58,"{'layer_sizes': (38, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'he', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.1, 'ALPHA': 0.2, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}}, 'batch_size': 64, 'epochs': 500, 'input_size': 10}",,,,,
